Freq.	V(v0)
6.05508135547265e+03	(-3.48753894149825e+01dB,-1.57840487713711e+02°)
6.06903975957807e+03	(-3.49125876549191e+01dB,-1.57890757912260e+02°)
6.08303034112813e+03	(-3.49497969947747e+01dB,-1.57940962483366e+02°)
6.09705317429952e+03	(-3.49870173976043e+01dB,-1.57991101537069e+02°)
6.11110833343989e+03	(-3.50242488265257e+01dB,-1.58041175184749e+02°)
6.12519589306831e+03	(-3.50614912447204e+01dB,-1.58091183539130e+02°)
6.13931592787560e+03	(-3.50987446154332e+01dB,-1.58141126714276e+02°)
6.15346851272480e+03	(-3.51360089019731e+01dB,-1.58191004825597e+02°)
6.16765372265149e+03	(-3.51732840677130e+01dB,-1.58240817989843e+02°)
6.18187163286424e+03	(-3.52105700760906e+01dB,-1.58290566325108e+02°)
6.19612231874501e+03	(-3.52478668906080e+01dB,-1.58340249950830e+02°)
6.21040585584950e+03	(-3.52851744748324e+01dB,-1.58389868987792e+02°)
6.22472231990762e+03	(-3.53224927923965e+01dB,-1.58439423558120e+02°)
6.23907178682382e+03	(-3.53598218069982e+01dB,-1.58488913785287e+02°)
6.25345433267756e+03	(-3.53971614824011e+01dB,-1.58538339794111e+02°)
6.26787003372365e+03	(-3.54345117824351e+01dB,-1.58587701710756e+02°)
6.28231896639272e+03	(-3.54718726709961e+01dB,-1.58636999662732e+02°)
6.29680120729156e+03	(-3.55092441120464e+01dB,-1.58686233778901e+02°)
6.31131683320357e+03	(-3.55466260696153e+01dB,-1.58735404189467e+02°)
6.32586592108916e+03	(-3.55840185077985e+01dB,-1.58784511025988e+02°)
6.34044854808614e+03	(-3.56214213907595e+01dB,-1.58833554421369e+02°)
6.35506479151015e+03	(-3.56588346827284e+01dB,-1.58882534509867e+02°)
6.36971472885506e+03	(-3.56962583480034e+01dB,-1.58931451427091e+02°)
6.38439843779338e+03	(-3.57336923509501e+01dB,-1.58980305309999e+02°)
6.39911599617666e+03	(-3.57711366560024e+01dB,-1.59029096296905e+02°)
6.41386748203594e+03	(-3.58085912276619e+01dB,-1.59077824527476e+02°)
6.42865297358214e+03	(-3.58460560304989e+01dB,-1.59126490142735e+02°)
6.44347254920644e+03	(-3.58835310291520e+01dB,-1.59175093285060e+02°)
6.45832628748077e+03	(-3.59210161883286e+01dB,-1.59223634098185e+02°)
6.47321426715817e+03	(-3.59585114728049e+01dB,-1.59272112727205e+02°)
6.48813656717323e+03	(-3.59960168474261e+01dB,-1.59320529318573e+02°)
6.50309326664249e+03	(-3.60335322771067e+01dB,-1.59368884020100e+02°)
6.51808444486489e+03	(-3.60710577268306e+01dB,-1.59417176980961e+02°)
6.53311018132215e+03	(-3.61085931616510e+01dB,-1.59465408351695e+02°)
6.54817055567925e+03	(-3.61461385466907e+01dB,-1.59513578284203e+02°)
6.56326564778478e+03	(-3.61836938471428e+01dB,-1.59561686931751e+02°)
6.57839553767143e+03	(-3.62212590282700e+01dB,-1.59609734448973e+02°)
6.59356030555635e+03	(-3.62588340554049e+01dB,-1.59657720991871e+02°)
6.60876003184165e+03	(-3.62964188939508e+01dB,-1.59705646717816e+02°)
6.62399479711475e+03	(-3.63340135093809e+01dB,-1.59753511785551e+02°)
6.63926468214887e+03	(-3.63716178672390e+01dB,-1.59801316355191e+02°)
6.65456976790341e+03	(-3.64092319331398e+01dB,-1.59849060588224e+02°)
6.66991013552442e+03	(-3.64468556727683e+01dB,-1.59896744647516e+02°)
6.68528586634500e+03	(-3.64844890518802e+01dB,-1.59944368697309e+02°)
6.70069704188575e+03	(-3.65221320363026e+01dB,-1.59991932903225e+02°)
6.71614374385517e+03	(-3.65597845919332e+01dB,-1.60039437432265e+02°)
6.73162605415015e+03	(-3.65974466847410e+01dB,-1.60086882452814e+02°)
6.74714405485636e+03	(-3.66351182807662e+01dB,-1.60134268134641e+02°)
6.76269782824869e+03	(-3.66727993461199e+01dB,-1.60181594648902e+02°)
6.77828745679170e+03	(-3.67104898469851e+01dB,-1.60228862168140e+02°)
6.79391302314004e+03	(-3.67481897496159e+01dB,-1.60276070866289e+02°)
6.80957461013892e+03	(-3.67858990203380e+01dB,-1.60323220918674e+02°)
6.82527230082452e+03	(-3.68236176255485e+01dB,-1.60370312502017e+02°)
6.84100617842441e+03	(-3.68613455317165e+01dB,-1.60417345794432e+02°)
6.85677632635806e+03	(-3.68990827053822e+01dB,-1.60464320975436e+02°)
6.87258282823722e+03	(-3.69368291131580e+01dB,-1.60511238225943e+02°)
6.88842576786639e+03	(-3.69745847217281e+01dB,-1.60558097728272e+02°)
6.90430522924326e+03	(-3.70123494978482e+01dB,-1.60604899666146e+02°)
6.92022129655916e+03	(-3.70501234083460e+01dB,-1.60651644224696e+02°)
6.93617405419948e+03	(-3.70879064201213e+01dB,-1.60698331590464e+02°)
6.95216358674416e+03	(-3.71256985001453e+01dB,-1.60744961951402e+02°)
6.96818997896811e+03	(-3.71634996154618e+01dB,-1.60791535496878e+02°)
6.98425331584166e+03	(-3.72013097331862e+01dB,-1.60838052417677e+02°)
7.00035368253104e+03	(-3.72391288205057e+01dB,-1.60884512906006e+02°)
7.01649116439877e+03	(-3.72769568446799e+01dB,-1.60930917155492e+02°)
7.03266584700419e+03	(-3.73147937730402e+01dB,-1.60977265361188e+02°)
7.04887781610385e+03	(-3.73526395729899e+01dB,-1.61023557719574e+02°)
7.06512715765199e+03	(-3.73904942120045e+01dB,-1.61069794428564e+02°)
7.08141395780102e+03	(-3.74283576576314e+01dB,-1.61115975687503e+02°)
7.09773830290191e+03	(-3.74662298774899e+01dB,-1.61162101697173e+02°)
7.11410027950472e+03	(-3.75041108392712e+01dB,-1.61208172659795e+02°)
7.13049997435904e+03	(-3.75420005107386e+01dB,-1.61254188779034e+02°)
7.14693747441439e+03	(-3.75798988597272e+01dB,-1.61300150259999e+02°)
7.16341286682078e+03	(-3.76178058541442e+01dB,-1.61346057309249e+02°)
7.17992623892909e+03	(-3.76557214619682e+01dB,-1.61391910134795e+02°)
7.19647767829158e+03	(-3.76936456512499e+01dB,-1.61437708946100e+02°)
7.21306727266233e+03	(-3.77315783901117e+01dB,-1.61483453954090e+02°)
7.22969510999772e+03	(-3.77695196467478e+01dB,-1.61529145371149e+02°)
7.24636127845690e+03	(-3.78074693894237e+01dB,-1.61574783411128e+02°)
7.26306586640221e+03	(-3.78454275864768e+01dB,-1.61620368289346e+02°)
7.27980896239974e+03	(-3.78833942063159e+01dB,-1.61665900222594e+02°)
7.29659065521969e+03	(-3.79213692174214e+01dB,-1.61711379429139e+02°)
7.31341103383695e+03	(-3.79593525883448e+01dB,-1.61756806128726e+02°)
7.33027018743149e+03	(-3.79973442877092e+01dB,-1.61802180542584e+02°)
7.34716820538885e+03	(-3.80353442842086e+01dB,-1.61847502893429e+02°)
7.36410517730064e+03	(-3.80733525466085e+01dB,-1.61892773405466e+02°)
7.38108119296501e+03	(-3.81113690437451e+01dB,-1.61937992304397e+02°)
7.39809634238710e+03	(-3.81493937445256e+01dB,-1.61983159817419e+02°)
7.41515071577954e+03	(-3.81874266179283e+01dB,-1.62028276173232e+02°)
7.43224440356292e+03	(-3.82254676330019e+01dB,-1.62073341602044e+02°)
7.44937749636627e+03	(-3.82635167588661e+01dB,-1.62118356335571e+02°)
7.46655008502755e+03	(-3.83015739647106e+01dB,-1.62163320607047e+02°)
7.48376226059410e+03	(-3.83396392197958e+01dB,-1.62208234651220e+02°)
7.50101411432317e+03	(-3.83777124934525e+01dB,-1.62253098704365e+02°)
7.51830573768237e+03	(-3.84157937550813e+01dB,-1.62297913004282e+02°)
7.53563722235016e+03	(-3.84538829741528e+01dB,-1.62342677790304e+02°)
7.55300866021636e+03	(-3.84919801202079e+01dB,-1.62387393303300e+02°)
7.57042014338260e+03	(-3.85300851628565e+01dB,-1.62432059785679e+02°)
7.58787176416282e+03	(-3.85681980717789e+01dB,-1.62476677481397e+02°)
7.60536361508379e+03	(-3.86063188167242e+01dB,-1.62521246635958e+02°)
7.62289578888555e+03	(-3.86444473675108e+01dB,-1.62565767496422e+02°)
7.64046837852195e+03	(-3.86825836940264e+01dB,-1.62610240311409e+02°)
7.65808147716111e+03	(-3.87207277662275e+01dB,-1.62654665331104e+02°)
7.67573517818592e+03	(-3.87588795541393e+01dB,-1.62699042807258e+02°)
7.69342957519455e+03	(-3.87970390278557e+01dB,-1.62743372993200e+02°)
7.71116476200092e+03	(-3.88352061575389e+01dB,-1.62787656143837e+02°)
7.72894083263525e+03	(-3.88733809134193e+01dB,-1.62831892515661e+02°)
7.74675788134447e+03	(-3.89115632657951e+01dB,-1.62876082366754e+02°)
7.76461600259281e+03	(-3.89497531850327e+01dB,-1.62920225956792e+02°)
7.78251529106226e+03	(-3.89879506415659e+01dB,-1.62964323547052e+02°)
7.80045584165305e+03	(-3.90261556058958e+01dB,-1.63008375400416e+02°)
7.81843774948420e+03	(-3.90643680485907e+01dB,-1.63052381781380e+02°)
7.83646110989400e+03	(-3.91025879402860e+01dB,-1.63096342956054e+02°)
7.85452601844051e+03	(-3.91408152516838e+01dB,-1.63140259192171e+02°)
7.87263257090207e+03	(-3.91790499535524e+01dB,-1.63184130759094e+02°)
7.89078086327783e+03	(-3.92172920167269e+01dB,-1.63227957927817e+02°)
7.90897099178822e+03	(-3.92555414121082e+01dB,-1.63271740970974e+02°)
7.92720305287549e+03	(-3.92937981106627e+01dB,-1.63315480162849e+02°)
7.94547714320422e+03	(-3.93320620834229e+01dB,-1.63359175779372e+02°)
7.96379335966182e+03	(-3.93703333014860e+01dB,-1.63402828098135e+02°)
7.98215179935903e+03	(-3.94086117360146e+01dB,-1.63446437398390e+02°)
8.00055255963049e+03	(-3.94468973582363e+01dB,-1.63490003961061e+02°)
8.01899573803519e+03	(-3.94851901394423e+01dB,-1.63533528068750e+02°)
8.03748143235702e+03	(-3.95234900509892e+01dB,-1.63577010005738e+02°)
8.05600974060530e+03	(-3.95617970642966e+01dB,-1.63620450057997e+02°)
8.07458076101528e+03	(-3.96001111508483e+01dB,-1.63663848513194e+02°)
8.09319459204864e+03	(-3.96384322821910e+01dB,-1.63707205660699e+02°)
8.11185133239409e+03	(-3.96767604299350e+01dB,-1.63750521791591e+02°)
8.13055108096778e+03	(-3.97150955657531e+01dB,-1.63793797198661e+02°)
8.14929393691394e+03	(-3.97534376613805e+01dB,-1.63837032176427e+02°)
8.16807999960531e+03	(-3.97917866886147e+01dB,-1.63880227021133e+02°)
8.18690936864373e+03	(-3.98301426193147e+01dB,-1.63923382030761e+02°)
8.20578214386064e+03	(-3.98685054254016e+01dB,-1.63966497505035e+02°)
8.22469842531761e+03	(-3.99068750788570e+01dB,-1.64009573745429e+02°)
8.24365831330690e+03	(-3.99452515517241e+01dB,-1.64052611055175e+02°)
8.26266190835193e+03	(-3.99836348161059e+01dB,-1.64095609739271e+02°)
8.28170931120787e+03	(-4.00220248441656e+01dB,-1.64138570104485e+02°)
8.30080062286216e+03	(-4.00604216081270e+01dB,-1.64181492459367e+02°)
8.31993594453504e+03	(-4.00988250802724e+01dB,-1.64224377114250e+02°)
8.33911537768007e+03	(-4.01372352329438e+01dB,-1.64267224381266e+02°)
8.35833902398469e+03	(-4.01756520385415e+01dB,-1.64310034574348e+02°)
8.37760698537078e+03	(-4.02140754695245e+01dB,-1.64352808009238e+02°)
8.39691936399513e+03	(-4.02525054984093e+01dB,-1.64395545003497e+02°)
8.41627626225006e+03	(-4.02909420977706e+01dB,-1.64438245876512e+02°)
8.43567778276393e+03	(-4.03293852402397e+01dB,-1.64480910949504e+02°)
8.45512402840165e+03	(-4.03678348985050e+01dB,-1.64523540545535e+02°)
8.47461510226528e+03	(-4.04062910453112e+01dB,-1.64566134989519e+02°)
8.49415110769457e+03	(-4.04447536534590e+01dB,-1.64608694608227e+02°)
8.51373214826746e+03	(-4.04832226958045e+01dB,-1.64651219730297e+02°)
8.53335832780068e+03	(-4.05216981452590e+01dB,-1.64693710686244e+02°)
8.55302975035029e+03	(-4.05601799747886e+01dB,-1.64736167808465e+02°)
8.57274652021220e+03	(-4.05986681574135e+01dB,-1.64778591431250e+02°)
8.59250874192278e+03	(-4.06371626662078e+01dB,-1.64820981890791e+02°)
8.61231652025934e+03	(-4.06756634742989e+01dB,-1.64863339525190e+02°)
8.63216996024077e+03	(-4.07141705548673e+01dB,-1.64905664674466e+02°)
8.65206916712802e+03	(-4.07526838811457e+01dB,-1.64947957680569e+02°)
8.67201424642470e+03	(-4.07912034264187e+01dB,-1.64990218887383e+02°)
8.69200530387765e+03	(-4.08297291640227e+01dB,-1.65032448640740e+02°)
8.71204244547745e+03	(-4.08682610673452e+01dB,-1.65074647288426e+02°)
8.73212577745904e+03	(-4.09067991098237e+01dB,-1.65116815180193e+02°)
8.75225540630225e+03	(-4.09453432649463e+01dB,-1.65158952667767e+02°)
8.77243143873236e+03	(-4.09838935062503e+01dB,-1.65201060104858e+02°)
8.79265398172069e+03	(-4.10224498073221e+01dB,-1.65243137847167e+02°)
8.81292314248515e+03	(-4.10610121417965e+01dB,-1.65285186252401e+02°)
8.83323902849081e+03	(-4.10995804833567e+01dB,-1.65327205680278e+02°)
8.85360174745048e+03	(-4.11381548057329e+01dB,-1.65369196492539e+02°)
8.87401140732526e+03	(-4.11767350827022e+01dB,-1.65411159052959e+02°)
8.89446811632514e+03	(-4.12153212880886e+01dB,-1.65453093727354e+02°)
8.91497198290956e+03	(-4.12539133957613e+01dB,-1.65495000883594e+02°)
8.93552311578797e+03	(-4.12925113796352e+01dB,-1.65536880891612e+02°)
8.95612162392043e+03	(-4.13311152136695e+01dB,-1.65578734123416e+02°)
8.97676761651819e+03	(-4.13697248718678e+01dB,-1.65620560953096e+02°)
8.99746120304425e+03	(-4.14083403282772e+01dB,-1.65662361756839e+02°)
9.01820249321393e+03	(-4.14469615569878e+01dB,-1.65704136912934e+02°)
9.03899159699550e+03	(-4.14855885321318e+01dB,-1.65745886801791e+02°)
9.05982862461071e+03	(-4.15242212278833e+01dB,-1.65787611805944e+02°)
9.08071368653540e+03	(-4.15628596184576e+01dB,-1.65829312310064e+02°)
9.10164689350011e+03	(-4.16015036781105e+01dB,-1.65870988700974e+02°)
9.12262835649060e+03	(-4.16401533811373e+01dB,-1.65912641367657e+02°)
9.14365818674851e+03	(-4.16788087018731e+01dB,-1.65954270701265e+02°)
9.16473649577190e+03	(-4.17174696146912e+01dB,-1.65995877095136e+02°)
9.18586339531587e+03	(-4.17561360940029e+01dB,-1.66037460944800e+02°)
9.20703899739314e+03	(-4.17948081142571e+01dB,-1.66079022647996e+02°)
9.22826341427464e+03	(-4.18334856499387e+01dB,-1.66120562604677e+02°)
9.24953675849011e+03	(-4.18721686755693e+01dB,-1.66162081217029e+02°)
9.27085914282871e+03	(-4.19108571657047e+01dB,-1.66203578889478e+02°)
9.29223068033961e+03	(-4.19495510949365e+01dB,-1.66245056028703e+02°)
9.31365148433255e+03	(-4.19882504378889e+01dB,-1.66286513043650e+02°)
9.33512166837852e+03	(-4.20269551692202e+01dB,-1.66327950345540e+02°)
9.35664134631029e+03	(-4.20656652636205e+01dB,-1.66369368347889e+02°)
9.37821063222306e+03	(-4.21043806958117e+01dB,-1.66410767466510e+02°)
9.39982964047502e+03	(-4.21431014405466e+01dB,-1.66452148119536e+02°)
9.42149848568802e+03	(-4.21818274726086e+01dB,-1.66493510727424e+02°)
9.44321728274810e+03	(-4.22205587668095e+01dB,-1.66534855712974e+02°)
9.46498614680617e+03	(-4.22592952979910e+01dB,-1.66576183501339e+02°)
9.48680519327858e+03	(-4.22980370410215e+01dB,-1.66617494520037e+02°)
9.50867453784774e+03	(-4.23367839707973e+01dB,-1.66658789198966e+02°)
9.53059429646274e+03	(-4.23755360622404e+01dB,-1.66700067970420e+02°)
9.55256458533996e+03	(-4.24142932902987e+01dB,-1.66741331269093e+02°)
9.57458552096368e+03	(-4.24530556299444e+01dB,-1.66782579532103e+02°)
9.59665722008671e+03	(-4.24918230561736e+01dB,-1.66823813199000e+02°)
9.61877979973101e+03	(-4.25305955440055e+01dB,-1.66865032711781e+02°)
9.64095337718828e+03	(-4.25693730684811e+01dB,-1.66906238514901e+02°)
9.66317807002063e+03	(-4.26081556046627e+01dB,-1.66947431055293e+02°)
9.68545399606116e+03	(-4.26469431276336e+01dB,-1.66988610782375e+02°)
9.70778127341463e+03	(-4.26857356124958e+01dB,-1.67029778148070e+02°)
9.73016002045802e+03	(-4.27245330343702e+01dB,-1.67070933606817e+02°)
9.75259035584124e+03	(-4.27633353683953e+01dB,-1.67112077615584e+02°)
9.77507239848768e+03	(-4.28021425897265e+01dB,-1.67153210633888e+02°)
9.79760626759490e+03	(-4.28409546735351e+01dB,-1.67194333123803e+02°)
9.82019208263523e+03	(-4.28797715950072e+01dB,-1.67235445549980e+02°)
9.84282996335641e+03	(-4.29185933293427e+01dB,-1.67276548379659e+02°)
9.86552002978223e+03	(-4.29574198517549e+01dB,-1.67317642082684e+02°)
9.88826240221316e+03	(-4.29962511374686e+01dB,-1.67358727131519e+02°)
9.91105720122701e+03	(-4.30350871617200e+01dB,-1.67399804001264e+02°)
9.93390454767952e+03	(-4.30739278997556e+01dB,-1.67440873169667e+02°)
9.95680456270505e+03	(-4.31127733268299e+01dB,-1.67481935117144e+02°)
9.97975736771720e+03	(-4.31516234182065e+01dB,-1.67522990326790e+02°)
1.00027630844095e+04	(-4.31904781491554e+01dB,-1.67564039284398e+02°)
1.00258218347559e+04	(-4.32293374949526e+01dB,-1.67605082478474e+02°)
1.00489337410116e+04	(-4.32682014308790e+01dB,-1.67646120400252e+02°)
1.00720989257136e+04	(-4.33070699322193e+01dB,-1.67687153543710e+02°)
1.00953175116816e+04	(-4.33459429742607e+01dB,-1.67728182405590e+02°)
1.01185896220180e+04	(-4.33848205322920e+01dB,-1.67769207485407e+02°)
1.01419153801093e+04	(-4.34237025816031e+01dB,-1.67810229285471e+02°)
1.01652949096264e+04	(-4.34625890974821e+01dB,-1.67851248310905e+02°)
1.01887283345251e+04	(-4.35014800552162e+01dB,-1.67892265069654e+02°)
1.02122157790472e+04	(-4.35403754300895e+01dB,-1.67933280072510e+02°)
1.02357573677208e+04	(-4.35792751973814e+01dB,-1.67974293833126e+02°)
1.02593532253610e+04	(-4.36181793323668e+01dB,-1.68015306868030e+02°)
1.02830034770708e+04	(-4.36570878103134e+01dB,-1.68056319696648e+02°)
1.03067082482413e+04	(-4.36960006064816e+01dB,-1.68097332841315e+02°)
1.03304676645529e+04	(-4.37349176961224e+01dB,-1.68138346827299e+02°)
1.03542818519758e+04	(-4.37738390544772e+01dB,-1.68179362182814e+02°)
1.03781509367702e+04	(-4.38127646567753e+01dB,-1.68220379439039e+02°)
1.04020750454879e+04	(-4.38516944782338e+01dB,-1.68261399130134e+02°)
1.04260543049719e+04	(-4.38906284940552e+01dB,-1.68302421793265e+02°)
1.04500888423580e+04	(-4.39295666794270e+01dB,-1.68343447968612e+02°)
1.04741787850748e+04	(-4.39685090095200e+01dB,-1.68384478199396e+02°)
1.04983242608449e+04	(-4.40074554594870e+01dB,-1.68425513031892e+02°)
1.05225253976851e+04	(-4.40464060044611e+01dB,-1.68466553015449e+02°)
1.05467823239075e+04	(-4.40853606195551e+01dB,-1.68507598702511e+02°)
1.05710951681199e+04	(-4.41243192798595e+01dB,-1.68548650648633e+02°)
1.05954640592266e+04	(-4.41632819604411e+01dB,-1.68589709412500e+02°)
1.06198891264289e+04	(-4.42022486363418e+01dB,-1.68630775555948e+02°)
1.06443704992262e+04	(-4.42412192825770e+01dB,-1.68671849643982e+02°)
1.06689083074163e+04	(-4.42801938741346e+01dB,-1.68712932244796e+02°)
1.06935026810962e+04	(-4.43191723859727e+01dB,-1.68754023929790e+02°)
1.07181537506628e+04	(-4.43581547930188e+01dB,-1.68795125273595e+02°)
1.07428616468136e+04	(-4.43971410701676e+01dB,-1.68836236854089e+02°)
1.07676265005474e+04	(-4.44361311922805e+01dB,-1.68877359252414e+02°)
1.07924484431651e+04	(-4.44751251341830e+01dB,-1.68918493053005e+02°)
1.08173276062701e+04	(-4.45141228706637e+01dB,-1.68959638843600e+02°)
1.08422641217691e+04	(-4.45531243764724e+01dB,-1.69000797215269e+02°)
1.08672581218733e+04	(-4.45921296263191e+01dB,-1.69041968762428e+02°)
1.08923097390982e+04	(-4.46311385948712e+01dB,-1.69083154082864e+02°)
1.09174191062650e+04	(-4.46701512567534e+01dB,-1.69124353777755e+02°)
1.09425863565012e+04	(-4.47091675865443e+01dB,-1.69165568451688e+02°)
1.09678116232409e+04	(-4.47481875587762e+01dB,-1.69206798712684e+02°)
1.09930950402260e+04	(-4.47872111479324e+01dB,-1.69248045172217e+02°)
1.10184367415067e+04	(-4.48262383284465e+01dB,-1.69289308445236e+02°)
1.10438368614422e+04	(-4.48652690746991e+01dB,-1.69330589150186e+02°)
1.10692955347013e+04	(-4.49043033610172e+01dB,-1.69371887909033e+02°)
1.10948128962634e+04	(-4.49433411616722e+01dB,-1.69413205347279e+02°)
1.11203890814190e+04	(-4.49823824508782e+01dB,-1.69454542093990e+02°)
1.11460242257706e+04	(-4.50214272027893e+01dB,-1.69495898781817e+02°)
1.11717184652330e+04	(-4.50604753914988e+01dB,-1.69537276047016e+02°)
1.11974719360347e+04	(-4.50995269910367e+01dB,-1.69578674529473e+02°)
1.12232847747178e+04	(-4.51385819753675e+01dB,-1.69620094872726e+02°)
1.12491571181396e+04	(-4.51776403183896e+01dB,-1.69661537723986e+02°)
1.12750891034726e+04	(-4.52167019939317e+01dB,-1.69703003734160e+02°)
1.13010808682057e+04	(-4.52557669757513e+01dB,-1.69744493557880e+02°)
1.13271325501445e+04	(-4.52948352375337e+01dB,-1.69786007853517e+02°)
1.13532442874125e+04	(-4.53339067528883e+01dB,-1.69827547283211e+02°)
1.13794162184515e+04	(-4.53729814953481e+01dB,-1.69869112512891e+02°)
1.14056484820226e+04	(-4.54120594383662e+01dB,-1.69910704212301e+02°)
